job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
010_coauthor_kth_last_k17_t1,10,10,kth_last,17,1,2,64,19,938,763842738,coauthor,10,0,coauthor:creative:0ce718a22fd341feb59ef4f7aede8827,0,3c703060460a90b675617ce9664af9218f130c9f9e1d23cb823535458c3b83ef,d4425eb22954f1b927ebabb8ed66bcfa7be06b9fb1bfe2c8ebb5513ed32368ab,success,,256.0,256.0,256.0,False,,model_loaded,14.375443248994998,0.35115898099320475,0.2487040019914275,0.5998629829846323,0.5998629829846323,850,2488,46041,58048588,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.0480443419946823,xgrammar,0.6443511289980961,2.2407231899996987,274,64,"[1860, 279, 34924, 3008, 11, 551, 5924, 264, 39824, 13, 14250, 539, 2545, 551, 3738, 888, 1754, 11247, 13, 20403, 11, 42120, 11, 48017, 11, 47503, 11, 4831, 13, 271, 1860, 8964, 11, 279, 20513, 421, 7854, 557, 45179, 5830, 13, 561, 1814, 11, 2957, 264, 3401, 33924, 8322, 85091, 383, 8964, 579, 35525, 11, 27350, 1083, 29310, 13, 16643, 279, 11247, 579, 248046]","On the aliens side, he became a dictator. Little by little he took over each planet. Mars, Mercury, Jupiter, Saturn, etc.

On Earth, the silence that followed was deafening. The world, once a services-oriented economy reliant on Earth's proximity, collapsed into isolation. Without the planet's<|im_end|>",True,3807165952,7.317290239006979
011_coauthor_kth_last_k19_t1,11,11,kth_last,19,1,2,64,21,988,2050047378,coauthor,11,0,coauthor:creative:aa563d648ec34088a3e6d3924b53cffe,0,aac3487f315b4e5bcd37d5e5b49fcbe6c6a6c5bcd0e034508ea1fcd5f9b55cf2,5621204f4f553c0a4a7a4ba5a0f4da7e45324a7c157c65b65166e0a1858b6f86,success,,256.0,256.0,256.0,False,,model_loaded,14.063216301001376,0.33943015900149476,0.26607516800868325,0.605505327010178,0.605505327010178,904,2652,49295,65899963,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8760284919990227,xgrammar,0.6413450029940577,2.2165985989995534,143,64,"[760, 1118, 31448, 310, 381, 20364, 5687, 16, 31448, 1, 369, 264, 855, 6725, 3629, 13, 1216, 369, 264, 4472, 855, 494, 264, 2526, 6092, 11, 5214, 4777, 440, 1330, 2748, 11, 3750, 364, 1602, 264, 20606, 6764, 11, 264, 27312, 9677, 11, 321, 18730, 780, 10647, 31477, 440, 264, 6311, 314, 20684, 321, 3769, 13, 271, 42056, 1612, 58791, 279, 2526, 6092, 248046]","The first Dad to be ranked ""#1 Dad"" is a man named John. He is a normal man from a small town, living simply with two children, known for being a loving father, a devoted husband, and investigate his sudden fame with a mix of confusion and hope.

Journalists swarm the small town<|im_end|>",True,3797570048,7.123469768004725
012_coauthor_kth_last_k20_t1,12,12,kth_last,20,1,2,64,22,1010,1997180275,coauthor,12,0,coauthor:creative:f02fab15925149cf9daa0f299d54f587,0,2497574d7e47e8feddf89c3777e2bb46cf6f8757e111ac61eb6d3df878a0e8ab,3433a1c9bceb0b562d84bf229c893adeafd54f388388f7202961cdfd31d8db9f,success,,256.0,256.0,256.0,False,,model_loaded,12.41447178600356,0.34069546600221656,0.2726919779961463,0.6133874439983629,0.6133874439983629,928,2725,50748,69555127,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8374396089930087,xgrammar,0.6196489009889774,2.2414325480058324,153,64,"[6825, 1318, 310, 4123, 279, 48156, 314, 264, 1546, 3050, 913, 314, 63298, 17120, 1288, 279, 35997, 19386, 11, 1141, 7497, 88818, 440, 264, 20340, 314, 48720, 321, 20684, 13, 328, 2064, 17077, 1076, 264, 5646, 30, 357, 24924, 21200, 5759, 7285, 271, 20645, 310, 279, 1528, 1288, 353, 1018, 11, 821, 7497, 88818, 13, 328, 40, 2688, 4862, 13092, 430, 279, 9206, 248046]","""I want to discuss the merits of a very specific type of hive architecture,"" the bee replied, its voice trembling with a mixture of awe and confusion. ""It involves... a grid? A honeycomb structure?""

 duties to the state,"" I said, my voice trembling. ""I'm currently serving as the Minister<|im_end|>",True,3797692928,7.075427421004861
013_coauthor_kth_last_k22_t1,13,13,kth_last,22,1,2,64,24,1048,785059014,coauthor,13,0,coauthor:creative:499f9577962c4a2c98aee3f5b6098a71,0,9755100cb953d5817077c2a1a995be280856199856b2a24edbf12c0663a4f67b,3af7b2b1d5679c1db70e4d0b67ba09847f1046a0c0b97403254b525aafff5a0d,success,,256.0,256.0,256.0,False,,model_loaded,12.715460339008132,0.3438020189933013,0.2862176860071486,0.6300197050004499,0.6300197050004499,970,2853,53306,76203028,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.734152573000756,xgrammar,0.6432946419954533,2.201136232994031,487,64,"[760, 5054, 579, 4593, 88851, 2272, 1024, 53295, 430, 1292, 4439, 1384, 413, 411, 557, 804, 11, 279, 4105, 14946, 9407, 680, 1518, 1292, 1362, 2842, 1070, 13, 561, 20513, 421, 7854, 557, 8545, 11, 524, 440, 18654, 11, 694, 440, 62035, 5072, 20684, 13, 2838, 14936, 1384, 15060, 11, 4313, 310, 7458, 866, 9940, 303, 780, 45702, 11, 866, 12639, 314, 62165, 248046]","The woman's heart hammered against her ribs as she asked him if this was true, the words tumbling out before she could stop them. The silence that followed was heavy, not with anger, but with messed-up confusion. She watched him carefully, trying to spot any lie in his posture, any hint of hesitation<|im_end|>",True,3825448960,6.986461724998662
014_coauthor_kth_last_k24_t1,14,14,kth_last,24,1,2,64,26,1078,628780060,coauthor,14,0,coauthor:creative:b1eb87ade8f7495fb7167d0270816ef7,0,40997434f657551ce282439ab331488af7a438f96b47c423ee66cf014e16bf31,ada95eb55d9d8fbdcd9410b42fc40710aab1bb66e855363538a264a6ea2b4427,success,,256.0,256.0,256.0,False,,model_loaded,11.958403687007376,0.35021194399450906,0.29803077700489666,0.6482427209994057,0.6482427209994057,1004,2957,55400,81829093,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.617981018993305,xgrammar,0.6483275840000715,1.8387182829901576,158,46,"[6651, 513, 1066, 1040, 449, 1396, 1834, 11, 5289, 7177, 13, 561, 34924, 11, 852, 995, 978, 748, 36300, 4313, 310, 43510, 279, 3050, 348, 20903, 9, 421, 22819, 1208, 303, 11, 1381, 2418, 1518, 264, 17312, 11, 9799, 836, 9400, 8443, 264, 3460, 421, 248046]","They are just like an every day, average guy. The aliens, who had been so desperately trying to replicate the specific *aura* that drew people in, now stand before a mirror, watching their creation reflect a face that<|im_end|>",True,3797533184,6.512659536005231
015_coauthor_kth_last_k25_t1,15,15,kth_last,25,1,2,64,27,1090,590217029,coauthor,15,0,coauthor:creative:7e9c3c8fbe1f4a02bcb9940a2bf95d9f,0,542ff099aa9802e0b8f55be909710ff7fcca19133d161aa53d96d18f957ae4e1,b39de76d717ce29647dcf8a2a58d84c5d854454d7e514ee80bf676690f033d4d,success,,256.0,256.0,256.0,False,,model_loaded,12.526070266001625,0.34454237901081797,0.3034666589956032,0.6480090380064212,0.6480090380064212,1018,3000,56273,84214432,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6248765630007256,xgrammar,0.6424439559923485,2.194193624993204,427,64,"[7691, 89639, 4487, 11, 1024, 6213, 94394, 430, 1292, 49855, 279, 25794, 303, 780, 7497, 13, 328, 2665, 1288, 551, 2640, 11, 780, 15754, 30787, 494, 20684, 310, 2414, 72555, 11, 777, 16100, 13, 328, 40, 2908, 1132, 53805, 314, 488, 11, 321, 421, 579, 279, 1132, 3065, 488, 2908, 3397, 3125, 728, 1149, 271, 760, 3594, 303, 279, 2956, 14413, 10751, 8545, 248046]","She leans forward, her eyes narrowing as she realizes the twist in his voice. ""No,"" he says, his tone shifting from confusion to something colder, more calculated. ""I've only dreaming of you, and that's the only thing you've ever told me.""

The air in the room suddenly feels heavy<|im_end|>",True,3820217344,6.877316367987078
016_coauthor_kth_last_k27_t1,16,16,kth_last,27,1,2,64,29,1108,748230345,coauthor,16,0,coauthor:creative:f44e4ed0828e40abab5892a019e11dc0,0,babd5b49f3b9d785629bd0e2c2d78ee0b9d38dc469f0be497b3ce3430612a604,2b8502fa4445667e7c804b277a334657101274c9227828149bcb0eab366d5b9a,success,,256.0,256.0,256.0,False,,model_loaded,12.518849860003684,0.3466475610039197,0.3117204369918909,0.6583679979958106,0.6583679979958106,1040,3068,57671,88058143,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.741826248995494,xgrammar,0.6361846920044627,2.2261973270069575,380,64,"[2523, 11137, 11784, 310, 279, 31665, 11, 678, 50958, 25368, 71275, 286, 2272, 279, 7948, 43776, 13, 561, 2859, 513, 16929, 440, 7597, 91896, 321, 2265, 1506, 11, 836, 6213, 6669, 440, 264, 83207, 29557, 421, 52736, 5028, 279, 58791, 13, 10643, 7410, 11, 264, 855, 440, 264, 21599, 4162, 1472, 780, 2047, 80442, 11, 24096, 780, 9982, 11, 5354, 310, 12787, 13, 248046]","You fly closer to the clearing, your fuzzy wings fluttering against the warm breeze. The men are armed with machetes and spears, their eyes wide with a primal instinct that descend upon the swarm. Their leader, a man with a scar running through his left eyebrow, raises his weapon, ready to strike.<|im_end|>",True,3816004096,7.001857107999967
017_coauthor_kth_last_k29_t1,17,17,kth_last,29,1,2,64,31,1118,1276025991,coauthor,17,0,coauthor:creative:bc89dc4ac2a04f3aae685f619bb0fd24,0,a622b2c8d7f08dae0d5f0558606c42ff75bed2eb6439e34b3fe704a575b224e6,ba1789d13ff0fa76d3631e32b5fd5c5d2b3c68d59d27b85f64e355b0ee638e13,success,,256.0,256.0,256.0,False,,model_loaded,12.551016133991652,0.34576361799554434,0.31613074299821164,0.661894360993756,0.661894360993756,1054,3112,58605,90593698,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6779308800032595,xgrammar,0.6352813109988347,2.184526532990276,579,64,"[1, 9419, 11, 411, 369, 279, 20732, 1149, 271, 20079, 7497, 557, 18717, 11, 73248, 314, 279, 21297, 421, 995, 9896, 279, 2956, 13543, 4711, 13, 328, 11924, 13, 88126, 30, 4248, 13, 88126, 32441, 62629, 16810, 279, 3037, 1495, 30, 8448, 488, 303, 32877, 7285, 271, 6825, 2688, 6699, 11, 17093, 13, 42286, 1288, 353, 1018, 11, 821, 7497, 46520, 54900, 23271, 248046]","""Hello, this is the Assistant.""

Her voice was calm, devoid of the panic that had filled the room moments prior. ""Mr. Vance? Mr. Vance feverishly pressed the button again? Are you in distress?""

""I'm fine, Mrs. Sterling,"" I said, my voice sounding unusually steady<|im_end|>",True,3833718784,6.936846569005866
018_coauthor_kth_last_k30_t1,18,18,kth_last,30,1,2,64,32,1120,1435139929,coauthor,18,0,coauthor:creative:e192ae618004434e80f6d9ac86b84b05,0,6556399ff3615b7c39fb89627c534806b51ec108d230308700f2a04160ebaa4b,71d52aff014a6bce95cbbd7f74600fba119518e95057746c5df29e7dd10867fb,success,,256.0,256.0,256.0,False,,model_loaded,12.520262788995751,0.3539548209955683,0.3176710970001295,0.6716259179956978,0.6716259179956978,1058,3125,58898,91351312,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.687023712991504,xgrammar,0.644525412004441,2.2636924920079764,350,64,"[36769, 42578, 506, 279, 4034, 303, 10439, 11, 279, 4105, 328, 19, 32983, 49, 1, 27425, 4519, 303, 780, 10806, 1518, 279, 4034, 4924, 9047, 310, 70173, 1083, 1064, 13, 5133, 10482, 10212, 20316, 279, 6220, 11, 279, 66360, 13618, 314, 780, 2199, 14413, 8008, 1040, 264, 5148, 5158, 364, 264, 20130, 5522, 13, 271, 760, 328, 35444, 3543, 1, 1830, 3105, 914, 248046]","Dan stared at the screen in shock, the words ""4EvR"" flickering in his vision before the screen itself seemed to dissolve into static. His coffee cup studying the floor, the mundane routine of his life suddenly feeling like a script written for a disaster movie.

The ""breaking news"" report didn't<|im_end|>",True,3813650944,7.076392197996029
019_coauthor_kth_last_k32_t1,19,19,kth_last,32,1,2,64,34,1118,1620468441,coauthor,19,0,coauthor:creative:2ce71b3ded9340529f08b8ce0bc0a2d1,0,a2c948e01cf686f6f6418b32c644cec9dc3fa0147ab696f612cbd5aaf892ebf6,45acc46d9776b1986b10b97b6cdcd5f1156aff34582b1e844277d6d89a5d8c1f,success,,256.0,256.0,256.0,False,,model_loaded,12.303695869995863,0.35375859099440277,0.3193160560040269,0.6730746469984297,0.6730746469984297,1060,3133,59136,91824434,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7081960900104605,xgrammar,0.6446556969895028,2.2134934079949744,85,64,"[6825, 2688, 524, 279, 1118, 310, 5125, 1288, 264, 10958, 7497, 19386, 494, 279, 1142, 314, 279, 25852, 11, 46520, 6681, 1040, 488, 1467, 4097, 4276, 3998, 13, 328, 3850, 279, 4690, 14678, 369, 4101, 11, 321, 279, 15333, 12134, 914, 21681, 3482, 13, 2532, 579, 264, 11870, 310, 411, 11, 694, 424, 10751, 30538, 1149, 271, 93880, 11, 279, 4034, 27425, 11983, 248046]","""I'm not the first to notice,"" a familiar voice replied from the back of the theater, sounding exactly like you did five minutes ago. ""But the bedsheet is clean, and the dust hasn't settled yet. There's a logic to this, but it feels absurd.""

Suddenly, the screen flickered<|im_end|>",True,3796853760,6.995145246008178
020_coauthor_kth_last_k33_t1,20,20,kth_last,33,1,2,64,35,1114,1548175453,coauthor,20,0,coauthor:creative:4d56ca2cb8c44243a3c86dd80216c1d5,0,de989a48df4d985989ed07f145be3ecb7a96ec892e76dca9d57553e3a098df85,db38edad4e44395b954e610c9a4ac55ef93e1388562652e0f25d45b20e57175d,success,,256.0,256.0,256.0,False,,model_loaded,13.071934139006771,0.37168479699175805,0.3217387649929151,0.6934235619846731,0.6934235619846731,1058,3128,59081,91537234,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.0511421090050135,xgrammar,0.6444008630060125,2.1748961650009733,458,64,"[760, 5054, 369, 25768, 13, 2838, 995, 978, 5442, 3055, 11, 15193, 310, 1436, 413, 279, 855, 579, 16724, 3838, 1362, 7458, 264, 9940, 11, 694, 551, 3105, 914, 4336, 9444, 13, 11746, 11, 551, 4439, 11, 328, 4272, 11, 1467, 488, 1066, 1910, 488, 36330, 15828, 7285, 2838, 90162, 11, 1024, 4593, 22725, 286, 2272, 1024, 53295, 13, 2838, 8523, 279, 1746, 248046]","The woman is shocked. She had been playing along, hoping to see if the man's sharp mind could spot a lie, but he didn't push mentioned. Instead, he asked, ""So, did you just say you hated flying?"" She freezes, her heart hammering against her ribs. She knows the game<|im_end|>",True,3823175680,7.41740286500135
021_coauthor_kth_last_k35_t1,21,21,kth_last,35,1,2,64,37,1100,1349028788,coauthor,21,0,coauthor:creative:15225b481e3e4c4dab5c641b940b59b1,0,9b111fdbb8bdf314c83182a9e456ee75ef6bb022fe23ceec60a23e416546a583,eed9d9c57d365b0fe173c7f8e2ea077167c0b8294fa83be179a7beedba280e06,success,,256.0,256.0,256.0,False,,model_loaded,12.816188394004712,0.38106146999052726,0.3193095469905529,0.7003710169810802,0.7003710169810802,1048,3100,58623,89923631,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9711292639985913,xgrammar,0.6517979909986025,2.1860056669975165,127,64,"[760, 47077, 12611, 488, 1040, 264, 6745, 11894, 25, 279, 855, 303, 279, 10407, 28428, 488, 682, 978, 264, 11137, 364, 449, 61241, 11, 29592, 303, 264, 1814, 29784, 539, 12313, 11, 1345, 488, 599, 11815, 264, 15706, 1578, 314, 3611, 2199, 13, 561, 48902, 314, 424, 660, 369, 21346, 26, 488, 3272, 678, 3555, 2199, 430, 264, 11137, 557, 264, 16036, 11, 248046]","The realization hits you like a physical blow: the man in the seat beside you has been a fly for an eternity, trapped in a world avoided by humans, while you have lived a thousand years of human life. The irony of it all is overwhelming; you thought your previous life as a fly was a mistake,<|im_end|>",True,3797369856,7.410754484008066
022_coauthor_kth_last_k37_t1,22,22,kth_last,37,1,2,64,39,1078,1398474462,coauthor,22,0,coauthor:creative:2848a799f11d4a41b15f5c91dd89eff2,0,80fdf1b3778848122c20c185605257299bb53385f4a1ebf35c7e7bd0f6dbdcb3,ccd2a93ff9349ae7072a20f824a99c94a1891e6a5191a0dfe3dcea442929d0e4,success,,256.0,256.0,256.0,False,,model_loaded,12.775588467004127,0.3651150660007261,0.31369535499834456,0.6788104209990706,0.6788104209990706,1030,3048,57701,86958784,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.985914799006423,xgrammar,0.6370704580040183,2.241591532001621,398,64,"[1, 45677, 22738, 1, 4314, 271, 1, 18103, 1288, 1292, 1018, 11, 1024, 7497, 8153, 694, 324, 4289, 440, 264, 14457, 95648, 13, 328, 40, 6408, 25076, 513, 1602, 7481, 303, 279, 6092, 9057, 13, 353, 5596, 413, 781, 3172, 381, 10340, 364, 660, 314, 586, 1149, 271, 40, 28359, 279, 5817, 3579, 11, 8008, 279, 22770, 303, 821, 22908, 430, 1292, 23562, 248046]","""Lost Generation"" member

""Hey,"" she said, her voice soft but laced with a strange detachment. ""I heard chairs are being moved in the town square. I wonder if they'll be comfortable for all of us.""

I grabbed the door handle, feeling the tension in my muscles as she stepped<|im_end|>",True,3817942016,7.426224305992946
023_coauthor_kth_last_k38_t1,23,23,kth_last,38,1,2,64,40,1064,696601385,coauthor,23,0,coauthor:creative:84b6f64b8ee84162927b65fe69374fa0,0,c3fb05bc01fc669ecc720f7e586ba4bc57e2b59ba9024fa86831ede3d904d93f,52130fbc18f3d412dbcfc18a57d30e2355178dfc2696a6b5c858993d9c276754,success,,256.0,256.0,256.0,False,,model_loaded,12.555429899992305,0.3483063040039269,0.3165381819999311,0.664844486003858,0.664844486003858,1018,3013,57066,84989999,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.923588078992907,xgrammar,0.5979645680054091,2.224640893007745,190,64,"[34, 391, 442, 30489, 11, 264, 4950, 1040, 9662, 39005, 1472, 264, 40423, 290, 9502, 4757, 36076, 13, 328, 71625, 362, 30, 82270, 11, 488, 5077, 383, 279, 23631, 321, 10351, 279, 348, 64510, 9, 314, 279, 6331, 8687, 551, 42007, 11, 20970, 264, 81806, 506, 279, 10632, 11, 19177, 1559, 45545, 421, 557, 780, 491, 650, 521, 13, 328, 1596, 3105, 914, 248046]","Clyde laughed, a sound like wind blowing through a hollowed-out tree trunk. ""Radiation? Dude, you focus on the radiation and forget the *physics* of the situation!"" he shouted, pointing a hoof at the massive, grey monolith that was his new abode. ""We didn't<|im_end|>",True,3799522816,7.164500055994722
024_coauthor_kth_last_k40_t1,24,24,kth_last,40,1,2,64,42,1030,1964352443,coauthor,24,0,coauthor:creative:128bf2d6121a4542ba5779b2811d8c15,0,118cab7640513b0a966965fa38865966b4fc3659a5a1894495d39387a72eadbc,7fe9cccc56d26d841b365d9e28d6f993fe5118928d9ab134bb24a3be39ea2d83,success,,256.0,256.0,256.0,False,,model_loaded,12.777777620998677,0.35435765399597585,0.3000335339893354,0.6543911879853113,0.6543911879853113,988,2925,55448,80137846,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.723585505009396,xgrammar,0.646308419003617,2.19696635499713,114,64,"[6651, 3105, 914, 1066, 4092, 26661, 26, 781, 39043, 27269, 13, 23475, 5381, 11, 279, 31768, 5759, 314, 836, 6574, 6348, 1560, 310, 48172, 11, 81355, 27724, 421, 79667, 3023, 310, 15919, 16732, 23221, 13, 561, 17024, 62763, 383, 836, 54994, 76397, 321, 63805, 38453, 1040, 15333, 3724, 287, 13, 3113, 2182, 2250, 11, 836, 22589, 995, 5324, 11040, 11, 10141, 264, 8153, 248046]","They didn't just age backward; they unraveled. Within weeks, the rigid structure of their skin gave way to popping, translucent patches that peeled away to reveal bone beneath. The gray hairs on their temples fractured and floated upward like dust motes. By month three, their voices had changed entirely, becoming a soft<|im_end|>",True,3797210112,6.978381545006414
025_coauthor_kth_last_k42_t1,25,25,kth_last,42,1,2,64,44,988,888846517,coauthor,25,0,coauthor:creative:c7d83184f9f34ae9a9d55b0ee9176856,0,6856a62e5c833c2ec1db63de96a4a6e7ae5848be94f6b9bb48b11627069ffc05,4e0a5511997296c8f17b1eefea7266e7df8607679c20c8307853b5c160acb5a9,success,,256.0,256.0,256.0,False,,model_loaded,12.4677039829985,0.3488923179975245,0.28745244699530303,0.6363447649928275,0.6363447649928275,950,2813,53366,74167009,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7603746829990996,xgrammar,0.6423492739995709,2.2357470739952987,152,64,"[760, 3516, 4042, 369, 1381, 264, 4688, 1814, 3046, 13, 1987, 68, 69691, 8186, 3078, 579, 89859, 11690, 524, 440, 3980, 15811, 11, 694, 440, 264, 8981, 11, 16100, 46507, 2631, 314, 279, 3521, 6739, 321, 6079, 13343, 421, 2957, 4364, 279, 2184, 12793, 13, 4558, 623, 1024, 1118, 2342, 5381, 303, 279, 5626, 4526, 11, 1292, 39277, 310, 1777, 866, 6286, 72806, 248046]","The United States is now a third world country. Soeurette Morley's rampage begins not with war elected, but with a cold, calculated dismantling of the global economic and military infrastructure that once defined the superpower. 

In her first few weeks in the White House, she refuses to sign any international treaties<|im_end|>",True,3797680640,7.0219856329931645
026_coauthor_kth_last_k43_t1,26,26,kth_last,43,1,2,64,45,964,452819898,coauthor,26,0,coauthor:creative:98ec7dfa3aa04e69b9eaf765d6134943,0,0fa7da7aaa963dd9015d3f82333a90eee968b54a93c643912ab0aa6cfcd14c37,d550b0f076e94ce45cac568d8ead15bc86b87fbc425b1c72798548200f47fd0f,success,,256.0,256.0,256.0,False,,model_loaded,12.83916852499533,0.3601548550068401,0.27923842999734916,0.6393932850041892,0.6393932850041892,928,2748,52151,70807339,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8124508850014536,xgrammar,0.6413737919938285,2.222186974991928,132,64,"[6825, 6224, 364, 279, 1814, 310, 3418, 421, 821, 2199, 369, 524, 264, 29819, 310, 381, 2530, 539, 264, 34189, 19222, 11, 694, 264, 30310, 7932, 310, 381, 5904, 539, 1782, 852, 2854, 728, 1288, 353, 1018, 11, 821, 7497, 88818, 9781, 13, 328, 1206, 381, 9939, 539, 4858, 11, 1442, 279, 5981, 852, 998, 16087, 310, 5615, 728, 1149, 271, 760, 22960, 248046]","""I wish for the world to understand that my life is not a tragedy to be protected by a cage approaches, but a sacred gift to be shared by those who love me,"" I said, my voice trembling slightly. ""To be loved by everyone, even the ones who were afraid to touch me.""

The magical<|im_end|>",True,3797434880,7.088581624993822
027_coauthor_kth_last_k45_t1,27,27,kth_last,45,1,2,64,47,910,530905720,coauthor,27,0,coauthor:creative:f3e888eebc91402e9a4b5266ea5c6389,0,11cad70de16f2e9c616987c37a30eb71cc3e6621eccab9a60a2e4ec0c2d44528,43103cc3e65d6569391cc7b545400b2465f5b6e370a76666c59a82564176f6d4,success,,256.0,256.0,256.0,False,,model_loaded,12.466179901006399,0.3488014050089987,0.2637748359993566,0.6125762410083553,0.6125762410083553,878,2600,49373,63447436,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7132302300015,xgrammar,0.6438838449976174,2.2079185319889802,85,64,"[2523, 32031, 11, 279, 37728, 18961, 678, 3460, 16724, 321, 2708, 13, 561, 6321, 369, 7948, 11, 279, 7590, 264, 2612, 38936, 13, 1394, 1724, 424, 13, 271, 1, 29664, 4248, 13, 4642, 1288, 279, 88546, 369, 80536, 694, 91824, 470, 13, 328, 40, 2908, 978, 9799, 279, 3543, 364, 5381, 13, 353, 1366, 488, 2224, 4313, 310, 2426, 279, 8649, 11, 2426, 248046]","You blink, the sunlight hitting your face sharp and clear. The letter is warm, the certainly a bit damp. You open it.

""Dear Mr. President,"" the handwriting is shaky but unmistakable. ""I've been watching the news for weeks. I know you're trying to keep the peace, keep<|im_end|>",True,3796853760,6.924835967001854
028_coauthor_kth_last_k46_t1,28,28,kth_last,46,1,2,64,48,880,1857979001,coauthor,28,0,coauthor:creative:aea2e89578b3408983027d4f02ac76e6,0,33e28fa288a8701746fa0f76ba579beac9980f657303ac29753544d40405727b,f7e6cead6c62fd4fe4119e70cdbecb28ec27785cd8f92405806f1569cb7e7937,success,,256.0,256.0,256.0,False,,model_loaded,13.878169614006765,0.3508761770062847,0.25371568198897876,0.6045918589952635,0.6045918589952635,850,2517,47810,59496355,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6782873120100703,xgrammar,0.6400578160100849,2.253059825001401,217,64,"[760, 1420, 579, 19312, 11, 30834, 351, 10715, 11, 369, 264, 220, 17, 15, 4514, 6086, 5286, 21662, 6700, 506, 279, 3694, 314, 15765, 6824, 852, 369, 4862, 449, 2505, 383, 279, 15909, 13047, 3878, 348, 42, 707, 13, 9170, 3562, 19315, 271, 760, 38870, 557, 8950, 494, 351, 10715, 579, 30933, 440, 279, 6639, 314, 21333, 36720, 35418, 46234, 303, 3200, 42855, 248046]","The show's creator, Johnny Candon, is a 20-year-old student comedy writer at the University of Southern California who is currently an intern on the Disney Channel series *K.C. Undercover*.

The premise was born from Candon's frustration with the lack of genuine sci-fi storytelling in late-night<|im_end|>",True,3802168832,6.940107759000966
